bbl,address,borough,unitsres,rs_units,yearbuilt,bldgclass,wow_link
1020100024,103 WEST 141 STREET,MN,42,0,1920,D4,https://whoownswhat.justfix.org/bbl/1020100024
3012200035,1144 BERGEN STREET,BK,16,0,1913,C1,https://whoownswhat.justfix.org/bbl/3012200035
1010550044,418 WEST 46 STREET,MN,12,0,1900,C6,https://whoownswhat.justfix.org/bbl/1010550044
4006090001,34-56 33 STREET,QN,16,0,1910,C7,https://whoownswhat.justfix.org/bbl/4006090001
3005230018,5 DELAVAN STREET,BK,102,0,1900,D5,https://whoownswhat.justfix.org/bbl/3005230018
4158000031,306 BEACH 27 STREET,QN,11,0,1931,C5,https://whoownswhat.justfix.org/bbl/4158000031
1019120037,102 WEST 128 STREET,MN,27,0,1910,HH,https://whoownswhat.justfix.org/bbl/1019120037
1003480067,87 ATTORNEY STREET,MN,24,0,2000,D3,https://whoownswhat.justfix.org/bbl/1003480067
1014170001,201 EAST 62 STREET,MN,69,0,1963,D4,https://whoownswhat.justfix.org/bbl/1014170001
4012790018,35-28 80 STREET,QN,15,0,1918,C6,https://whoownswhat.justfix.org/bbl/4012790018
4007800040,23-03 43 STREET,QN,12,0,1929,C1,https://whoownswhat.justfix.org/bbl/4007800040
4021160057,99-45 66 AVENUE,QN,12,0,1945,D6,https://whoownswhat.justfix.org/bbl/4021160057
4014720065,37-23 84 STREET,QN,18,0,1921,C6,https://whoownswhat.justfix.org/bbl/4014720065
3024200035,227 SOUTH 3 STREET,BK,24,0,1907,C6,https://whoownswhat.justfix.org/bbl/3024200035
1008910003,35 PARK AVENUE,MN,145,0,1955,D4,https://whoownswhat.justfix.org/bbl/1008910003
2029910091,1773 VYSE AVENUE,BX,27,0,1918,C1,https://whoownswhat.justfix.org/bbl/2029910091
2058030965,4414 CAYUGA AVENUE,BX,30,0,1930,D4,https://whoownswhat.justfix.org/bbl/2058030965
3025930001,239 BANKER STREET,BK,69,0,1915,C1,https://whoownswhat.justfix.org/bbl/3025930001
1007690053,226 WEST 20 STREET,MN,52,0,1920,D9,https://whoownswhat.justfix.org/bbl/1007690053
3007390032,570 44 STREET,BK,16,0,1913,C6,https://whoownswhat.justfix.org/bbl/3007390032
1015890023,33 EAST END AVENUE,MN,75,0,1942,D4,https://whoownswhat.justfix.org/bbl/1015890023
1021190047,509 WEST 160 STREET,MN,20,0,1909,C6,https://whoownswhat.justfix.org/bbl/1021190047
2047380001,3376 FENTON AVENUE,BX,22,0,1936,C7,https://whoownswhat.justfix.org/bbl/2047380001
1015560017,329 EAST 93 STREET,MN,94,0,1920,D3,https://whoownswhat.justfix.org/bbl/1015560017
2028760001,1600 NELSON AVENUE,BX,28,0,1912,C6,https://whoownswhat.justfix.org/bbl/2028760001
1010380022,319 WEST 47 STREET,MN,13,0,1920,C6,https://whoownswhat.justfix.org/bbl/1010380022
1015640035,430 EAST 85 STREET,MN,20,0,1910,C6,https://whoownswhat.justfix.org/bbl/1015640035
3007690047,861 48 STREET,BK,32,0,1928,C1,https://whoownswhat.justfix.org/bbl/3007690047
1008760018,34 GRAMERCY PARK EAST,MN,45,0,1883,D4,https://whoownswhat.justfix.org/bbl/1008760018
1015490030,1665 1 AVENUE,MN,14,0,1915,C7,https://whoownswhat.justfix.org/bbl/1015490030
1004220044,208 FORSYTH STREET,MN,12,0,1900,C6,https://whoownswhat.justfix.org/bbl/1004220044
1020750023,505 WEST 143 STREET,MN,31,0,1920,D4,https://whoownswhat.justfix.org/bbl/1020750023
2057230042,60 KNOLLS CRESCENT,BX,240,0,1953,D4,https://whoownswhat.justfix.org/bbl/2057230042
4045910145,10-34 166 STREET,QN,32,0,1958,D4,https://whoownswhat.justfix.org/bbl/4045910145
1014990001,1060 5 AVENUE,MN,48,0,1928,D4,https://whoownswhat.justfix.org/bbl/1014990001
1014060017,976 LEXINGTON AVENUE,MN,101,0,1955,D4,https://whoownswhat.justfix.org/bbl/1014060017
1021640042,4308 BROADWAY,MN,21,0,1907,C7,https://whoownswhat.justfix.org/bbl/1021640042
3014220061,709 EMPIRE BOULEVARD,BK,12,0,1930,D1,https://whoownswhat.justfix.org/bbl/3014220061
3036070008,912 EAST 98 STREET,BK,35,0,1930,C7,https://whoownswhat.justfix.org/bbl/3036070008
3079940058,1106 REMSEN AVENUE,BK,16,0,1965,C7,https://whoownswhat.justfix.org/bbl/3079940058
1018850036,1084 AMSTERDAM AVENUE,MN,47,0,1968,I4,https://whoownswhat.justfix.org/bbl/1018850036
1012200029,600 COLUMBUS AVENUE,MN,166,0,1986,D6,https://whoownswhat.justfix.org/bbl/1012200029
3011710014,285 ST JOHNS PLACE,BK,32,0,1917,C1,https://whoownswhat.justfix.org/bbl/3011710014
1018920058,320 WEST 108 STREET,MN,12,0,1899,C1,https://whoownswhat.justfix.org/bbl/1018920058
4033580001,120-10 QUEENS BOULEVARD,QN,32,0,1923,C7,https://whoownswhat.justfix.org/bbl/4033580001
3017910070,35 VAN BUREN STREET,BK,42,0,2008,D1,https://whoownswhat.justfix.org/bbl/3017910070
4035000039,59-54 WOODBINE STREET,QN,15,0,1930,C1,https://whoownswhat.justfix.org/bbl/4035000039
4047420022,158-06 CROSS ISLAND PARKWAY,QN,12,0,1951,C6,https://whoownswhat.justfix.org/bbl/4047420022
1006400064,20 BETHUNE STREET,MN,18,0,1910,C6,https://whoownswhat.justfix.org/bbl/1006400064
1010200005,235 WEST 48 STREET,MN,477,0,1989,D8,https://whoownswhat.justfix.org/bbl/1010200005
3017910071,33 VAN BUREN STREET,BK,42,0,2008,D1,https://whoownswhat.justfix.org/bbl/3017910071
4006620027,28-18 STEINWAY STREET,QN,17,0,1927,D7,https://whoownswhat.justfix.org/bbl/4006620027
4162280041,129 BEACH 118 STREET,QN,68,0,1961,D4,https://whoownswhat.justfix.org/bbl/4162280041
2023070016,461 WILLIS AVENUE,BX,13,0,1910,C7,https://whoownswhat.justfix.org/bbl/2023070016
1013470005,311 EAST 54 STREET,MN,40,0,1963,D3,https://whoownswhat.justfix.org/bbl/1013470005
3083990120,2001 PEARSON STREET,BK,56,0,1955,C6,https://whoownswhat.justfix.org/bbl/3083990120
4161330013,1-88 BEACH 91 STREET,QN,16,0,1920,C5,https://whoownswhat.justfix.org/bbl/4161330013
1021330070,592 WEST 178 STREET,MN,30,0,1911,C6,https://whoownswhat.justfix.org/bbl/1021330070
1004580004,331 BOWERY,MN,100,0,1900,N2,https://whoownswhat.justfix.org/bbl/1004580004
3018560001,601 THROOP AVENUE,BK,40,0,1910,D7,https://whoownswhat.justfix.org/bbl/3018560001
2024270046,1237 WEBSTER AVENUE,BX,16,0,1929,C4,https://whoownswhat.justfix.org/bbl/2024270046
4043430125,139-19 31 ROAD,QN,162,0,1957,D4,https://whoownswhat.justfix.org/bbl/4043430125
2025220109,1383 PLIMPTON AVENUE,BX,26,0,1922,C6,https://whoownswhat.justfix.org/bbl/2025220109
4162240001,128-11 NEWPORT AVENUE,QN,47,0,1949,C6,https://whoownswhat.justfix.org/bbl/4162240001
3011650009,677 VANDERBILT AVENUE,BK,16,0,1895,C1,https://whoownswhat.justfix.org/bbl/3011650009
3009220045,755 42 STREET,BK,24,0,1926,C6,https://whoownswhat.justfix.org/bbl/3009220045
1005770024,22 WEST 14 STREET,MN,182,0,1960,D4,https://whoownswhat.justfix.org/bbl/1005770024
1014970034,1020 PARK AVENUE,MN,54,0,1962,D4,https://whoownswhat.justfix.org/bbl/1014970034
2038190057,2257 HAVILAND AVENUE,BX,15,0,1920,C1,https://whoownswhat.justfix.org/bbl/2038190057
2030740004,2334 HUGHES AVENUE,BX,19,0,1931,C7,https://whoownswhat.justfix.org/bbl/2030740004
1011240057,44 WEST 72 STREET,MN,39,0,1959,D1,https://whoownswhat.justfix.org/bbl/1011240057
5001200105,457 VICTORY BOULEVARD,SI,12,0,1931,C1,https://whoownswhat.justfix.org/bbl/5001200105
1013880008,7 EAST 73 STREET,MN,16,0,1903,D4,https://whoownswhat.justfix.org/bbl/1013880008
3049730016,604 EAST 40 STREET,BK,58,0,1914,D1,https://whoownswhat.justfix.org/bbl/3049730016
1011850025,333 WEST END AVENUE,MN,50,0,1925,D4,https://whoownswhat.justfix.org/bbl/1011850025
1006150086,245 WEST 12 STREET,MN,24,0,1911,D4,https://whoownswhat.justfix.org/bbl/1006150086
1018840154,550 WEST 113 STREET,MN,12,0,1920,C5,https://whoownswhat.justfix.org/bbl/1018840154
1020700017,525 WEST 138 STREET,MN,20,0,1910,C6,https://whoownswhat.justfix.org/bbl/1020700017
1015850013,521 EAST 88 STREET,MN,16,0,1920,C6,https://whoownswhat.justfix.org/bbl/1015850013
1014960001,1030 5 AVENUE,MN,17,0,1925,D4,https://whoownswhat.justfix.org/bbl/1014960001
3017690072,217 HART STREET,BK,44,0,1926,C1,https://whoownswhat.justfix.org/bbl/3017690072
1015080046,162 EAST 80 STREET,MN,26,0,1926,D4,https://whoownswhat.justfix.org/bbl/1015080046
1016300012,123 EAST 102 STREET,MN,32,0,1930,C6,https://whoownswhat.justfix.org/bbl/1016300012
1014280028,1417 2 AVENUE,MN,12,0,1915,C7,https://whoownswhat.justfix.org/bbl/1014280028
1019770035,1272 AMSTERDAM AVENUE,MN,16,0,1926,C7,https://whoownswhat.justfix.org/bbl/1019770035
1005200085,5 KING STREET,MN,17,0,1880,C6,https://whoownswhat.justfix.org/bbl/1005200085
1020100036,100 WEST 142 STREET,MN,22,0,1910,C7,https://whoownswhat.justfix.org/bbl/1020100036
1015190069,1133 PARK AVENUE,MN,32,0,1924,D4,https://whoownswhat.justfix.org/bbl/1015190069
3016070042,44 MALCOLM X BOULEVARD,BK,14,0,1931,C1,https://whoownswhat.justfix.org/bbl/3016070042
1019540029,2367 8 AVENUE,MN,20,0,1910,C7,https://whoownswhat.justfix.org/bbl/1019540029
3011020002,435 7 AVENUE,BK,14,0,1894,C7,https://whoownswhat.justfix.org/bbl/3011020002
1021190060,535 WEST 160 STREET,MN,20,0,1910,C6,https://whoownswhat.justfix.org/bbl/1021190060
1012450019,465 WEST END AVENUE,MN,41,0,1911,D4,https://whoownswhat.justfix.org/bbl/1012450019
1015480010,317 EAST 85 STREET,MN,21,0,1981,D1,https://whoownswhat.justfix.org/bbl/1015480010
1021170012,566 WEST 159 STREET,MN,28,0,1913,D4,https://whoownswhat.justfix.org/bbl/1021170012
1015110065,112 EAST 83 STREET,MN,25,0,1929,D4,https://whoownswhat.justfix.org/bbl/1015110065
1015460009,311 EAST 83 STREET,MN,14,0,1978,D4,https://whoownswhat.justfix.org/bbl/1015460009
1011980016,27 WEST 84 STREET,MN,20,0,1890,C5,https://whoownswhat.justfix.org/bbl/1011980016
3050330069,245 MIDWOOD STREET,BK,16,0,1931,C1,https://whoownswhat.justfix.org/bbl/3050330069
1003080020,55 ORCHARD STREET,MN,12,0,1900,D7,https://whoownswhat.justfix.org/bbl/1003080020
1005030027,105 THOMPSON STREET,MN,24,0,1897,C6,https://whoownswhat.justfix.org/bbl/1005030027
1012110013,153 WEST 80 STREET,MN,20,0,1896,C6,https://whoownswhat.justfix.org/bbl/1012110013
3013950063,1647 UNION STREET,BK,27,0,1923,C1,https://whoownswhat.justfix.org/bbl/3013950063
2025620023,700 EAST 134 STREET,BX,20,0,1910,C1,https://whoownswhat.justfix.org/bbl/2025620023
2027240117,976 SIMPSON STREET,BX,15,0,1909,C1,https://whoownswhat.justfix.org/bbl/2027240117
1008770026,45 GRAMERCY PARK NORTH,MN,40,0,1927,D4,https://whoownswhat.justfix.org/bbl/1008770026
1009440041,322 EAST 39 STREET,MN,28,0,1910,D6,https://whoownswhat.justfix.org/bbl/1009440041
3015050072,429 BAINBRIDGE STREET,BK,16,0,1906,C1,https://whoownswhat.justfix.org/bbl/3015050072
1020790037,502 WEST 148 STREET,MN,20,0,1920,C6,https://whoownswhat.justfix.org/bbl/1020790037
3024120018,364 SOUTH 1 STREET,BK,35,0,1917,C1,https://whoownswhat.justfix.org/bbl/3024120018
1014080071,791 PARK AVENUE,MN,28,0,1925,D4,https://whoownswhat.justfix.org/bbl/1014080071
2039010031,1430 THIERIOT AVENUE,BX,84,0,1960,D4,https://whoownswhat.justfix.org/bbl/2039010031
3058510052,471 SENATOR STREET,BK,20,0,1925,C1,https://whoownswhat.justfix.org/bbl/3058510052
1005920066,375 AVENUE OF THE AMER,MN,76,0,1928,D4,https://whoownswhat.justfix.org/bbl/1005920066
4059380003,17-85 215 STREET,QN,290,0,1969,D4,https://whoownswhat.justfix.org/bbl/4059380003
3013130034,110 EMPIRE BOULEVARD,BK,20,0,1915,C1,https://whoownswhat.justfix.org/bbl/3013130034
1019620011,415 WEST 118 STREET,MN,28,0,1926,D1,https://whoownswhat.justfix.org/bbl/1019620011
1015060065,2 EAST 95 STREET,MN,37,0,1924,D4,https://whoownswhat.justfix.org/bbl/1015060065
3050540049,177 WOODRUFF AVENUE,BK,52,0,1910,HR,https://whoownswhat.justfix.org/bbl/3050540049
1020020019,619 WEST 135 STREET,MN,22,0,1905,C1,https://whoownswhat.justfix.org/bbl/1020020019
1014710036,424 EAST 77 STREET,MN,20,0,1910,C6,https://whoownswhat.justfix.org/bbl/1014710036
3002000005,8 OLD FULTON STREET,BK,11,0,1861,D4,https://whoownswhat.justfix.org/bbl/3002000005
1013790021,29 EAST 64 STREET,MN,43,0,1922,D4,https://whoownswhat.justfix.org/bbl/1013790021
3017830043,70 KOSCIUSZKO STREET,BK,32,0,1931,C1,https://whoownswhat.justfix.org/bbl/3017830043
1014910037,908 PARK AVENUE,MN,22,0,1925,D4,https://whoownswhat.justfix.org/bbl/1014910037
1017180025,29 WEST 119 STREET,MN,24,0,1909,C6,https://whoownswhat.justfix.org/bbl/1017180025
3010050042,424 6 AVENUE,BK,12,0,1900,C6,https://whoownswhat.justfix.org/bbl/3010050042
1015700048,1750 1 AVENUE,MN,25,0,1915,C7,https://whoownswhat.justfix.org/bbl/1015700048
2039200042,1526 BEACH AVENUE,BX,24,0,1927,C1,https://whoownswhat.justfix.org/bbl/2039200042
3049470001,3004 CLARENDON ROAD,BK,21,0,1931,C7,https://whoownswhat.justfix.org/bbl/3049470001
1015640012,425 EAST 84 STREET,MN,11,0,1976,D1,https://whoownswhat.justfix.org/bbl/1015640012
2025080022,74 WEST 165 STREET,BX,22,0,1909,C7,https://whoownswhat.justfix.org/bbl/2025080022
1015670040,414 EAST 88 STREET,MN,19,0,1910,C6,https://whoownswhat.justfix.org/bbl/1015670040
1014730016,425 EAST 78 STREET,MN,35,0,1910,D4,https://whoownswhat.justfix.org/bbl/1014730016
1018790013,239 WEST 107 STREET,MN,24,0,1900,D1,https://whoownswhat.justfix.org/bbl/1018790013
2030890049,2333 BEAUMONT AVENUE,BX,12,0,1931,C1,https://whoownswhat.justfix.org/bbl/2030890049
2027270039,1111 SOUTHERN BOULEVARD,BX,23,0,1925,C6,https://whoownswhat.justfix.org/bbl/2027270039
4008430067,23-74 29 STREET,QN,21,0,1913,C1,https://whoownswhat.justfix.org/bbl/4008430067
2057860241,3203 OXFORD AVENUE,BX,12,0,1985,C1,https://whoownswhat.justfix.org/bbl/2057860241
1015130009,119 EAST 84 STREET,MN,38,0,1926,D4,https://whoownswhat.justfix.org/bbl/1015130009
1012430008,255 WEST 95 STREET,MN,30,0,1899,D4,https://whoownswhat.justfix.org/bbl/1012430008
1021290057,511 WEST 172 STREET,MN,22,0,1910,C1,https://whoownswhat.justfix.org/bbl/1021290057
1007570001,420 9 AVENUE,MN,12,0,1929,K4,https://whoownswhat.justfix.org/bbl/1007570001
1006110049,18 CHARLES STREET,MN,16,0,1846,C5,https://whoownswhat.justfix.org/bbl/1006110049
1015790041,518 EAST 83 STREET,MN,20,0,1910,C1,https://whoownswhat.justfix.org/bbl/1015790041
3069330055,2630 CROPSEY AVENUE,BK,325,0,1963,D4,https://whoownswhat.justfix.org/bbl/3069330055
1021690025,608 WEST 192 STREET,MN,38,0,1940,C7,https://whoownswhat.justfix.org/bbl/1021690025
4014430055,34-35 82 STREET,QN,11,0,1916,C6,https://whoownswhat.justfix.org/bbl/4014430055
3012080027,1356 PACIFIC STREET,BK,16,0,1905,C1,https://whoownswhat.justfix.org/bbl/3012080027
2025660018,704 EAST 138 STREET,BX,19,0,1910,C7,https://whoownswhat.justfix.org/bbl/2025660018
1017960027,2331 1 AVENUE,MN,18,0,1900,C7,https://whoownswhat.justfix.org/bbl/1017960027
2024470001,1010 SHERMAN AVENUE,BX,67,0,1958,D4,https://whoownswhat.justfix.org/bbl/2024470001
3002760028,166 STATE STREET,BK,20,0,1930,C6,https://whoownswhat.justfix.org/bbl/3002760028
1021710120,4 BOGARDUS PLACE,MN,35,0,1920,D4,https://whoownswhat.justfix.org/bbl/1021710120
2026840062,680 BECK STREET,BX,27,0,1912,D1,https://whoownswhat.justfix.org/bbl/2026840062
1010670028,405 WEST 57 STREET,MN,48,0,1940,D4,https://whoownswhat.justfix.org/bbl/1010670028
1018420051,50 WEST 107 STREET,MN,84,0,1920,D1,https://whoownswhat.justfix.org/bbl/1018420051
4162280073,176 BEACH 119 STREET,QN,11,0,1929,C5,https://whoownswhat.justfix.org/bbl/4162280073
3006490033,724 5 AVENUE,BK,15,0,1935,C1,https://whoownswhat.justfix.org/bbl/3006490033
1004590046,7 EAST 3 STREET,MN,14,0,1887,C6,https://whoownswhat.justfix.org/bbl/1004590046
2026120002,1230 FULTON AVENUE,BX,14,0,1910,C1,https://whoownswhat.justfix.org/bbl/2026120002
1008710044,160 3 AVENUE,MN,147,0,1963,D4,https://whoownswhat.justfix.org/bbl/1008710044
1013890036,800 PARK AVENUE,MN,16,0,1925,D4,https://whoownswhat.justfix.org/bbl/1013890036
1014050040,1218 3 AVENUE,MN,95,0,1962,D4,https://whoownswhat.justfix.org/bbl/1014050040
1016540002,1885 3 AVENUE,MN,16,0,1940,C7,https://whoownswhat.justfix.org/bbl/1016540002
1000650017,176 BROADWAY,MN,76,0,1927,D4,https://whoownswhat.justfix.org/bbl/1000650017
3049180023,442 EAST 34 STREET,BK,12,0,1926,C1,https://whoownswhat.justfix.org/bbl/3049180023
1013910054,987 MADISON AVENUE,MN,42,0,1930,D4,https://whoownswhat.justfix.org/bbl/1013910054
1021740190,25 ARDEN STREET,MN,20,0,1920,C1,https://whoownswhat.justfix.org/bbl/1021740190
3024200015,242 SOUTH 2 STREET,BK,33,0,1914,C6,https://whoownswhat.justfix.org/bbl/3024200015
3050540060,155 WOODRUFF AVENUE,BK,12,0,1929,N2,https://whoownswhat.justfix.org/bbl/3050540060
5001300049,245 FOREST AVENUE,SI,13,0,1968,C6,https://whoownswhat.justfix.org/bbl/5001300049
1014950059,20 EAST 84 STREET,MN,25,0,1900,D4,https://whoownswhat.justfix.org/bbl/1014950059
4103610050,102-04 184 STREET,QN,24,0,1948,C9,https://whoownswhat.justfix.org/bbl/4103610050
2029910093,1769 VYSE AVENUE,BX,26,0,1913,C1,https://whoownswhat.justfix.org/bbl/2029910093
3050700005,2 EAST 10 STREET,BK,16,0,1914,C1,https://whoownswhat.justfix.org/bbl/3050700005
1007710023,223 WEST 21 STREET,MN,63,0,1889,D4,https://whoownswhat.justfix.org/bbl/1007710023
1011970005,71 WEST 83 STREET,MN,12,0,1885,C6,https://whoownswhat.justfix.org/bbl/1011970005
2027920043,1697 MONROE AVENUE,BX,46,0,0,D1,https://whoownswhat.justfix.org/bbl/2027920043
2039320116,2035 BENEDICT AVENUE,BX,32,0,1955,D1,https://whoownswhat.justfix.org/bbl/2039320116
1013270015,235 EAST 53 STREET,MN,15,0,1904,C7,https://whoownswhat.justfix.org/bbl/1013270015
1015120052,144 EAST 84 STREET,MN,95,0,1962,D4,https://whoownswhat.justfix.org/bbl/1015120052
3041220031,126 GRANT AVENUE,BK,20,0,1930,C1,https://whoownswhat.justfix.org/bbl/3041220031
2032150014,2620 UNIVERSITY AVENUE,BX,50,0,2004,D1,https://whoownswhat.justfix.org/bbl/2032150014
4161790070,1-72 BEACH 109 STREET,QN,12,0,1930,C9,https://whoownswhat.justfix.org/bbl/4161790070
1004450047,77 EAST 3 STREET,MN,11,0,1900,C7,https://whoownswhat.justfix.org/bbl/1004450047
1011660014,231 WEST 74 STREET,MN,11,0,1886,C5,https://whoownswhat.justfix.org/bbl/1011660014
1010760042,514 WEST 48 STREET,MN,14,0,1915,C1,https://whoownswhat.justfix.org/bbl/1010760042
1011450001,175 WEST 73 STREET,MN,147,0,1925,D4,https://whoownswhat.justfix.org/bbl/1011450001
3073690027,2190 BRIGHAM STREET,BK,162,0,1952,D4,https://whoownswhat.justfix.org/bbl/3073690027
3031010014,49 BOGART STREET,BK,15,0,1931,D6,https://whoownswhat.justfix.org/bbl/3031010014
1014930072,1001 5 AVENUE,MN,70,0,1978,D4,https://whoownswhat.justfix.org/bbl/1014930072
1019930039,124 LA SALLE STREET,MN,14,0,1901,C4,https://whoownswhat.justfix.org/bbl/1019930039
3010890064,523 8 STREET,BK,11,0,1904,C6,https://whoownswhat.justfix.org/bbl/3010890064
1015700011,415 EAST 90 STREET,MN,16,0,1915,C6,https://whoownswhat.justfix.org/bbl/1015700011
3053340006,114 ALBEMARLE ROAD,BK,65,0,1927,D1,https://whoownswhat.justfix.org/bbl/3053340006
1005750057,15 WEST 11 STREET,MN,42,0,1923,D4,https://whoownswhat.justfix.org/bbl/1005750057
3012400021,788 PARK PLACE,BK,15,0,1906,C1,https://whoownswhat.justfix.org/bbl/3012400021
1003920042,641 EAST 9 STREET,MN,13,0,1900,C4,https://whoownswhat.justfix.org/bbl/1003920042
4083730002,249-09 63 AVENUE,QN,108,0,1952,C6,https://whoownswhat.justfix.org/bbl/4083730002
1021170057,537 WEST 158 STREET,MN,24,0,1909,C1,https://whoownswhat.justfix.org/bbl/1021170057
1002390015,223 GRAND STREET,MN,23,0,1920,D7,https://whoownswhat.justfix.org/bbl/1002390015
1004680024,228 EAST 13 STREET,MN,28,0,1900,C6,https://whoownswhat.justfix.org/bbl/1004680024
1018210014,127 WEST 111 STREET,MN,36,0,1914,D1,https://whoownswhat.justfix.org/bbl/1018210014
1007450042,306 WEST 22 STREET,MN,12,0,1920,C1,https://whoownswhat.justfix.org/bbl/1007450042
1007910066,136 WEST 16 STREET,MN,12,0,1910,C6,https://whoownswhat.justfix.org/bbl/1007910066
3064970065,755 EAST 9 STREET,BK,23,0,1927,C1,https://whoownswhat.justfix.org/bbl/3064970065
1005880048,114 CHRISTOPHER STREET,MN,33,0,1908,C6,https://whoownswhat.justfix.org/bbl/1005880048
1007170077,460 WEST 20 STREET,MN,73,0,1999,D7,https://whoownswhat.justfix.org/bbl/1007170077
1010600033,749 9 AVENUE,MN,26,0,1901,C7,https://whoownswhat.justfix.org/bbl/1010600033
1021580057,565 WEST 188 STREET,MN,30,0,1930,C7,https://whoownswhat.justfix.org/bbl/1021580057
1018960032,608 WEST 115 STREET,MN,35,0,1912,D3,https://whoownswhat.justfix.org/bbl/1018960032
1019480003,72 MORNINGSIDE AVENUE,MN,14,0,1910,C6,https://whoownswhat.justfix.org/bbl/1019480003
1003850005,27 AVENUE B,MN,52,0,1900,D5,https://whoownswhat.justfix.org/bbl/1003850005
1011470056,166 WEST 76 STREET,MN,41,0,1966,D4,https://whoownswhat.justfix.org/bbl/1011470056
2025800018,540 CONCORD AVENUE,BX,30,0,1931,C7,https://whoownswhat.justfix.org/bbl/2025800018
3061530100,9225 FT HAMILTON PARKWAY,BK,157,0,1953,Y4,https://whoownswhat.justfix.org/bbl/3061530100
1007960001,171 7 AVENUE,MN,58,0,1938,D4,https://whoownswhat.justfix.org/bbl/1007960001
1019230036,202 WEST 118 STREET,MN,20,0,1910,C6,https://whoownswhat.justfix.org/bbl/1019230036
1005210001,298 MULBERRY STREET,MN,96,0,1986,D9,https://whoownswhat.justfix.org/bbl/1005210001
1015780008,511 EAST 81 STREET,MN,20,0,1920,C1,https://whoownswhat.justfix.org/bbl/1015780008
1021190056,527 WEST 160 STREET,MN,20,0,1910,C6,https://whoownswhat.justfix.org/bbl/1021190056
1010420060,366 WEST 52 STREET,MN,15,0,1920,C7,https://whoownswhat.justfix.org/bbl/1010420060
1019940060,181 CLAREMONT AVENUE,MN,24,0,1926,D1,https://whoownswhat.justfix.org/bbl/1019940060
1015070021,1361 MADISON AVENUE,MN,52,0,1901,D4,https://whoownswhat.justfix.org/bbl/1015070021
1021220133,549 WEST 163 STREET,MN,36,0,1910,D4,https://whoownswhat.justfix.org/bbl/1021220133
1008830025,105 LEXINGTON AVENUE,MN,50,0,1988,D7,https://whoownswhat.justfix.org/bbl/1008830025
1003860038,43 AVENUE C,MN,22,0,2003,D7,https://whoownswhat.justfix.org/bbl/1003860038
3012170032,988 BERGEN STREET,BK,18,0,1900,C1,https://whoownswhat.justfix.org/bbl/3012170032
1012500100,617 WEST END AVENUE,MN,33,0,1925,D4,https://whoownswhat.justfix.org/bbl/1012500100
2031940001,2084 GRAND AVENUE,BX,48,0,1922,C1,https://whoownswhat.justfix.org/bbl/2031940001
1004060013,514F EAST 13 STREET,MN,13,0,1900,C6,https://whoownswhat.justfix.org/bbl/1004060013
3059910005,8015 6 AVENUE,BK,12,0,1924,C6,https://whoownswhat.justfix.org/bbl/3059910005
1013430016,337 EAST 50 STREET,MN,26,0,1960,D4,https://whoownswhat.justfix.org/bbl/1013430016
4019850039,41-08 108 STREET,QN,15,0,1975,C1,https://whoownswhat.justfix.org/bbl/4019850039
3023100004,84 NORTH 9 STREET,BK,42,0,1910,C1,https://whoownswhat.justfix.org/bbl/3023100004
3016600040,306 STUYVESANT AVENUE,BK,12,0,1898,C1,https://whoownswhat.justfix.org/bbl/3016600040
3002840016,92 ATLANTIC AVENUE,BK,12,0,1851,C1,https://whoownswhat.justfix.org/bbl/3002840016
3014710073,1522 EASTERN PARKWAY,BK,14,0,1910,C1,https://whoownswhat.justfix.org/bbl/3014710073
1006240023,10 BETHUNE STREET,MN,15,0,1896,C6,https://whoownswhat.justfix.org/bbl/1006240023
2027240119,980 SIMPSON STREET,BX,15,0,1909,C1,https://whoownswhat.justfix.org/bbl/2027240119
4097620001,88-25 153 STREET,QN,96,0,1962,D9,https://whoownswhat.justfix.org/bbl/4097620001
3052070001,585 EAST 21 STREET,BK,65,0,1931,D1,https://whoownswhat.justfix.org/bbl/3052070001
4012720040,72-15 37 AVENUE,QN,53,0,1937,D4,https://whoownswhat.justfix.org/bbl/4012720040
2029570019,1790 MARMION AVENUE,BX,13,0,1930,N2,https://whoownswhat.justfix.org/bbl/2029570019
1004000031,542 EAST 5 STREET,MN,81,0,1970,D6,https://whoownswhat.justfix.org/bbl/1004000031
1020970014,730 RIVERSIDE DRIVE,MN,63,0,1913,D3,https://whoownswhat.justfix.org/bbl/1020970014
1006420047,84 HORATIO STREET,MN,20,0,1878,C6,https://whoownswhat.justfix.org/bbl/1006420047
1015850012,519 EAST 88 STREET,MN,11,0,1920,C1,https://whoownswhat.justfix.org/bbl/1015850012
1005720017,38 WEST 9 STREET,MN,54,0,1900,D4,https://whoownswhat.justfix.org/bbl/1005720017
1015670035,432 EAST 88 STREET,MN,45,0,1973,D3,https://whoownswhat.justfix.org/bbl/1015670035
1010420020,325 WEST 51 STREET,MN,20,0,1987,D7,https://whoownswhat.justfix.org/bbl/1010420020
4081800001,243-02 NORTHERN BOULEVARD,QN,12,0,1971,D3,https://whoownswhat.justfix.org/bbl/4081800001
1012450086,320 WEST 84 STREET,MN,36,0,1906,D4,https://whoownswhat.justfix.org/bbl/1012450086
3012470058,817 ST JOHNS PLACE,BK,12,0,1931,C1,https://whoownswhat.justfix.org/bbl/3012470058
1005840018,79 BARROW STREET,MN,19,0,1906,D4,https://whoownswhat.justfix.org/bbl/1005840018
